x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2013536,53.5293394,-7.63671E+17,71,4,1,1,0,1.5,3,1.732050808,2,1.154700538
-2.2014091,53.5410242,5.31913E+18,48,0,2,0,0,0.5,1,1,2,2
-2.2014732,53.5545066,4.51648E+18,71,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.2015245,53.5652925,8.36298E+18,47,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2017258,53.6075371,6.68808E+18,27,0,1,0,0,0.25,0.25,0.5,1,2
-2.2296558,53.4627739,8.58478E+18,72,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2296849,53.468167,-8.69387E+18,53,0,0,0,1,0.25,0.25,0.5,1,2
-2.2297238,53.4753577,-8.50577E+18,321,4,8,3,4,4.75,4.916666667,2.217355783,1.035087719,0.466811744
-2.2297578,53.4816495,2.51609E+17,155,1,5,2,8,4,10,3.16227766,2.5,0.790569415
-2.2297821,53.4861437,7.57833E+18,190,2,4,2,8,4,8,2.828427125,2,0.707106781
-2.2299525,53.5176028,-4.45162E+18,68,3,0,0,0,0.75,2.25,1.5,3,2
-2.2300207,53.5301865,6.32858E+18,66,3,1,1,1,1.5,1,1,0.666666667,0.666666667
-2.2280435,53.4430023,9.68577E+17,51,1,0,0,0,0.25,0.25,0.5,1,2
-2.2281689,53.4663722,6.00741E+18,69,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2282655,53.4843489,-7.18387E+18,156,1,2,4,3,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.228367,53.5032244,-6.67241E+18,50,2,0,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2283766,53.5050221,-8.79641E+18,75,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.228425,53.5140104,-5.17778E+18,56,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.228517,53.5310882,-5.10864E+18,32,0,1,0,0,0.25,0.25,0.5,1,2
-2.2285558,53.5382788,-1.6283E+18,48,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2286479,53.5553565,6.40511E+17,34,0,1,0,0,0.25,0.25,0.5,1,2
-2.1997857,53.5167583,-7.80329E+18,44,0,0,1,0,0.25,0.25,0.5,1,2
-2.1999637,53.5545091,2.54206E+18,15,0,0,1,0,0.25,0.25,0.5,1,2
-2.1999807,53.5581044,-4.9673E+18,69,1,0,3,0,1,2,1.414213562,2,1.414213562
-2.2000104,53.5643962,2.16624E+18,28,1,0,0,0,0.25,0.25,0.5,1,2
-2.2265907,53.4528924,8.97488E+18,144,0,0,1,0,0.25,0.25,0.5,1,2
-2.2268593,53.5032273,3.2076E+18,95,0,4,3,0,1.75,4.25,2.061552813,2.428571429,1.178030179
-2.226994,53.5283946,-1.40572E+18,95,1,2,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2270517,53.5391805,-2.95523E+18,12,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2271192,53.5517641,-2.39097E+18,45,0,0,0,1,0.25,0.25,0.5,1,2
-2.2271288,53.5535617,7.56537E+18,58,2,0,0,0,0.5,1,1,2,2
-2.1982356,53.5077725,5.83034E+18,78,0,1,0,0,0.25,0.25,0.5,1,2
-2.198265,53.5140643,-1.23733E+18,85,0,0,0,1,0.25,0.25,0.5,1,2
-2.1983827,53.5392316,6.14954E+18,53,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1983954,53.5419281,7.2211E+18,48,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.198488,53.5617023,-1.78545E+18,44,0,0,0,1,0.25,0.25,0.5,1,2
-2.2250896,53.4537941,-6.0705E+18,101,0,0,1,0,0.25,0.25,0.5,1,2
-2.2251658,53.4681756,7.40797E+17,128,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2251753,53.4699732,4.1781E+18,163,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1965114,53.4610354,7.68746E+18,55,0,0,1,0,0.25,0.25,0.5,1,2
-2.1967737,53.5176621,9.04486E+18,11,0,0,1,0,0.25,0.25,0.5,1,2
-2.1968071,53.5248528,4.92562E+18,114,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1968989,53.544627,-5.63517E+17,69,1,1,1,1,1,0,0,0,0
-2.1970034,53.5670977,5.03631E+18,37,0,0,0,1,0.25,0.25,0.5,1,2
-2.2252277,53.4798605,8.64164E+18,84,3,0,1,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2252754,53.4888488,5.47308E+17,16,0,2,0,0,0.5,1,1,2,2
-2.225409,53.5140161,5.55955E+18,98,3,0,1,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2255285,53.5364869,4.49306E+18,58,0,0,2,0,0.5,1,1,2,2
-2.2256194,53.5535646,-8.00197E+18,57,2,0,0,0,0.5,1,1,2,2
-2.195249,53.5140693,1.92853E+18,83,0,2,0,0,0.5,1,1,2,2
-2.1952532,53.5149681,-7.54171E+18,114,1,0,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1953152,53.5284506,-5.05443E+18,75,1,2,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1953194,53.5293494,-7.75222E+18,36,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1953484,53.5356412,6.09127E+18,63,0,0,1,0,0.25,0.25,0.5,1,2
-2.1954769,53.5635049,-1.40176E+18,13,0,1,0,0,0.25,0.25,0.5,1,2
-2.2236311,53.4627854,-4.3891E+18,60,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2241147,53.5544663,-1.49666E+18,106,0,1,0,3,1,2,1.414213562,2,1.414213562
-2.2243719,53.6030026,7.87467E+18,58,0,0,0,1,0.25,0.25,0.5,1,2
-2.1937082,53.5068811,2.43804E+18,33,1,0,0,0,0.25,0.25,0.5,1,2
-2.1937451,53.5149706,3.83074E+18,63,0,0,0,1,0.25,0.25,0.5,1,2
-2.2222424,53.4852591,-7.5681E+18,109,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2222894,53.4942475,5.62308E+18,40,0,1,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.222313,53.4987416,-8.05166E+18,12,0,0,1,0,0.25,0.25,0.5,1,2
-2.2223177,53.4996405,8.66292E+18,34,1,3,0,0,1,2,1.414213562,2,1.414213562
-2.2223271,53.5014381,8.29594E+17,30,0,0,1,3,1,2,1.414213562,2,1.414213562
-2.2224307,53.5212124,-3.5571E+18,113,2,2,2,4,2.5,1,1,0.4,0.4
-2.2224779,53.5302007,-8.48867E+18,9,1,0,0,0,0.25,0.25,0.5,1,2
-2.22261,53.5553679,5.15326E+18,82,0,0,2,0,0.5,1,1,2,2
-2.222785,53.5886244,4.35362E+18,81,1,0,0,0,0.25,0.25,0.5,1,2
-2.1937533,53.5167682,2.33926E+17,91,0,0,0,1,0.25,0.25,0.5,1,2
-2.1938026,53.5275542,-8.22962E+18,132,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1938766,53.5437331,7.98626E+18,24,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1938807,53.544632,5.10505E+17,77,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1939713,53.5644062,6.55089E+18,59,2,1,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1922208,53.5113777,-5.51976E+18,72,0,0,0,1,0.25,0.25,0.5,1,2
-2.1922371,53.514973,-2.79493E+17,118,0,0,1,0,0.25,0.25,0.5,1,2
-2.1922778,53.5239613,2.96461E+18,52,0,1,0,0,0.25,0.25,0.5,1,2
-2.1923716,53.5446344,8.04441E+17,12,0,0,1,0,0.25,0.25,0.5,1,2
-2.1924125,53.5536227,-8.9577E+18,106,0,2,2,2,1.5,1,1,0.666666667,0.666666667
-2.2205767,53.4547014,-6.52949E+18,71,1,0,0,0,0.25,0.25,0.5,1,2
-2.2206047,53.4600944,-4.73777E+17,236,0,0,0,1,0.25,0.25,0.5,1,2
-2.220614,53.4618921,8.63931E+18,117,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2207541,53.4888573,1.99344E+18,6,0,0,1,0,0.25,0.25,0.5,1,2
-2.2209225,53.5212152,-6.19789E+18,159,2,3,1,4,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2209272,53.5221141,-4.07004E+18,137,2,2,2,4,2.5,1,1,0.4,0.4
-2.2209459,53.5257094,-5.91878E+18,3,0,0,0,1,0.25,0.25,0.5,1,2
-2.2209646,53.5293047,8.70785E+18,20,0,0,0,1,0.25,0.25,0.5,1,2
-2.2209787,53.5320012,4.18629E+18,75,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.220988,53.5337989,6.65853E+18,45,2,0,0,0,0.5,1,1,2,2
-2.2211053,53.5562695,4.96046E+18,74,2,1,2,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1907938,53.5293567,-1.27703E+18,160,3,0,0,0,0.75,2.25,1.5,3,2
-2.1908302,53.5374462,-1.74883E+18,33,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1908868,53.5500298,2.89647E+18,12,0,0,0,1,0.25,0.25,0.5,1,2
-2.1909112,53.5554228,1.71282E+18,104,0,1,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1909274,53.5590181,6.99823E+18,80,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.219131,53.4663891,-4.91019E+17,130,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2192145,53.4825682,7.21681E+18,39,0,0,0,1,0.25,0.25,0.5,1,2
-2.2192516,53.4897589,-8.17508E+18,55,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2194049,53.5194204,-3.27371E+18,110,3,3,4,1,2.75,1.583333333,1.258305739,0.575757576,0.457565723
-2.2194142,53.521218,8.01431E+18,55,2,1,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2194793,53.5338016,5.31105E+18,73,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.219633,53.5634629,8.87683E+18,67,0,1,0,0,0.25,0.25,0.5,1,2
-2.2197497,53.5859335,2.42146E+18,78,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2177445,53.4897616,-5.35942E+18,63,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2177537,53.4915593,3.23199E+17,79,4,1,1,1,1.75,2.25,1.5,1.285714286,0.857142857
-2.217846,53.509536,-8.82871E+18,104,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.2178598,53.5122325,6.56555E+18,44,1,0,0,0,0.25,0.25,0.5,1,2
-2.2178783,53.5158278,3.45466E+18,24,0,0,0,1,0.25,0.25,0.5,1,2
-2.217906,53.5212208,-9.00493E+18,75,2,0,2,2,1.5,1,1,0.666666667,0.666666667
-2.2180955,53.5580727,3.53595E+18,53,1,0,0,0,0.25,0.25,0.5,1,2
-2.1891409,53.4970011,-9.72043E+17,62,1,0,0,0,0.25,0.25,0.5,1,2
-2.1894258,53.5608181,-1.08902E+18,22,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1897078,53.6237357,-7.07186E+18,83,1,0,0,0,0.25,0.25,0.5,1,2
-2.2162145,53.4852702,-7.38727E+18,36,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2163244,53.5068422,-2.97992E+18,43,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2163473,53.5113364,1.31516E+18,22,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2163519,53.5122352,-8.12649E+18,112,0,5,3,1,2.25,4.916666667,2.217355783,2.185185185,0.985491459
-2.2163748,53.5167294,-8.14787E+18,89,1,1,2,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2164206,53.5257177,-7.05642E+18,61,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2164482,53.5311107,7.62105E+18,78,3,0,0,1,1,2,1.414213562,2,1.414213562
-2.1876255,53.4952058,2.86144E+18,79,1,0,0,0,0.25,0.25,0.5,1,2
-2.1876533,53.5014977,4.23482E+18,126,0,1,0,0,0.25,0.25,0.5,1,2
-2.1877289,53.5185755,7.19092E+18,76,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1862247,53.5194767,4.94976E+18,80,0,0,0,1,0.25,0.25,0.5,1,2
-2.1865411,53.5913829,-8.16693E+18,77,2,0,0,0,0.5,1,1,2,2
-2.1865847,53.6012699,-6.18768E+18,89,0,0,1,0,0.25,0.25,0.5,1,2
-2.2148348,53.5104403,-2.41041E+18,99,3,1,1,1,1.5,1,1,0.666666667,0.666666667
-2.2149213,53.5275181,7.42877E+18,66,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2149487,53.532911,-4.56914E+17,78,2,0,3,2,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.2151038,53.5634712,3.03551E+18,67,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2152088,53.5841441,-3.27187E+18,53,0,1,0,0,0.25,0.25,0.5,1,2
-2.184646,53.5033,-3.89596E+18,143,0,0,0,1,0.25,0.25,0.5,1,2
-2.1850382,53.5931829,3.2558E+18,53,1,0,0,0,0.25,0.25,0.5,1,2
-2.213205,53.4861744,-7.4576E+18,65,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2132727,53.499657,-6.02729E+18,44,0,1,0,0,0.25,0.25,0.5,1,2
-2.2133044,53.5059488,-5.03548E+18,63,0,0,0,2,0.5,1,1,2,2
-2.2133993,53.5248243,1.35458E+18,15,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2134083,53.5266219,-5.09514E+17,58,0,0,2,0,0.5,1,1,2,2
-2.2134536,53.5356102,-6.43961E+18,94,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2135396,53.552688,-7.23468E+18,42,0,4,1,0,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.2118191,53.5104457,4.40647E+18,174,3,5,4,2,3.5,1.666666667,1.290994449,0.476190476,0.368855557
-2.2118819,53.5230293,-6.14614E+18,72,3,1,1,0,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2119358,53.5338153,-6.03758E+18,63,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2119403,53.5347141,-5.67037E+18,75,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2119943,53.5455,-3.95265E+18,23,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2120303,53.5526907,3.16103E+18,71,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2120392,53.5544883,-3.06085E+18,99,0,2,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2120617,53.5589824,-3.47584E+18,39,0,1,0,0,0.25,0.25,0.5,1,2
-2.2120843,53.5634766,4.71301E+18,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.2122059,53.5877448,3.46153E+18,96,0,1,0,0,0.25,0.25,0.5,1,2
-2.1830338,53.4790338,-7.86853E+18,82,0,0,1,0,0.25,0.25,0.5,1,2
-2.1832083,53.5194814,-3.99846E+18,40,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1833755,53.5581311,6.398E+18,73,0,1,0,0,0.25,0.25,0.5,1,2
-2.1833871,53.5608276,-2.95359E+18,55,0,0,1,0,0.25,0.25,0.5,1,2
-2.1835235,53.5922864,2.7355E+18,98,1,0,0,0,0.25,0.25,0.5,1,2
-2.1835664,53.6021734,-8.25149E+17,71,1,0,0,0,0.25,0.25,0.5,1,2
-2.1816693,53.512293,-5.24718E+18,76,0,1,0,0,0.25,0.25,0.5,1,2
-2.1817155,53.523079,-6.73115E+18,87,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1818119,53.5455498,7.0112E+18,47,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.181862,53.5572346,-5.03123E+18,57,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1820089,53.5913899,7.91364E+18,63,0,1,0,0,0.25,0.25,0.5,1,2
-2.2102622,53.5005612,-7.43904E+18,75,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2102978,53.5077518,-9.14812E+18,46,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2103914,53.5266273,-8.39864E+18,82,0,1,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2104182,53.5320203,3.65386E+18,87,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2105343,53.5553898,-6.03959E+18,68,0,1,0,0,0.25,0.25,0.5,1,2
-2.2107266,53.5940392,4.89215E+18,190,0,0,0,1,0.25,0.25,0.5,1,2
-2.2086442,53.4780929,8.8663E+18,82,0,0,0,1,0.25,0.25,0.5,1,2
-2.2087901,53.5077545,8.32992E+18,43,2,2,1,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2088033,53.510451,3.72792E+18,137,2,2,2,3,2.25,0.25,0.5,0.111111111,0.222222222
-2.2088122,53.5122486,-3.91255E+18,46,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2090159,53.5535948,-8.85386E+18,87,2,0,0,0,0.5,1,1,2,2
-2.2091802,53.5868513,5.59917E+18,86,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1801461,53.5087,-4.45142E+18,73,0,1,0,0,0.25,0.25,0.5,1,2
-2.1801919,53.519486,-2.65009E+18,84,1,0,0,0,0.25,0.25,0.5,1,2
-2.180211,53.5239801,-2.53356E+18,69,0,0,0,1,0.25,0.25,0.5,1,2
-2.1802225,53.5266766,-6.70704E+18,124,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1802645,53.5365638,3.63296E+18,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2072472,53.5005664,-4.3454E+18,89,0,1,0,0,0.25,0.25,0.5,1,2
-2.1786989,53.5230836,8.55368E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.178805,53.5482508,-4.11877E+17,49,0,0,0,1,0.25,0.25,0.5,1,2
-2.2072999,53.5113524,-1.52046E+18,86,0,0,0,1,0.25,0.25,0.5,1,2
-2.2073042,53.5122513,9.15333E+18,104,2,2,2,2,2,0,0,0,0
-2.2074009,53.5320256,-1.51027E+18,50,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2074845,53.5491033,-5.42705E+18,49,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2075021,53.5526986,4.27908E+18,85,0,0,1,3,1,2,1.414213562,2,1.414213562
-2.2075153,53.5553951,-2.70182E+18,89,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2077005,53.5931457,9.14891E+18,77,1,0,0,0,0.25,0.25,0.5,1,2
-2.1772657,53.5410625,-6.36402E+16,80,0,0,1,0,0.25,0.25,0.5,1,2
-2.1773221,53.5545449,-6.7052E+18,74,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1773297,53.5563425,-4.71324E+18,102,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1774577,53.5869026,-2.48594E+18,159,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1774615,53.5878014,8.83828E+18,58,0,0,1,0,0.25,0.25,0.5,1,2
-2.1775294,53.6039802,-2.07804E+18,117,0,0,0,1,0.25,0.25,0.5,1,2
-2.2058094,53.5149504,7.92787E+18,218,2,2,3,5,3,2,1.414213562,0.666666667,0.471404521
-2.205853,53.5239387,-1.77673E+18,65,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2058879,53.5311293,-3.03917E+18,91,1,0,1,3,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2060059,53.5553977,2.07657E+18,68,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2060146,53.5571953,6.28035E+18,69,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2060277,53.5598918,1.24465E+18,31,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2061503,53.5850589,-7.24218E+18,62,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1757866,53.5482553,-6.85601E+18,86,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1742847,53.5500552,3.00351E+18,65,0,0,1,0,0.25,0.25,0.5,1,2
-2.204284,53.5113576,7.89837E+17,155,0,1,0,0,0.25,0.25,0.5,1,2
-2.2043447,53.5239413,-5.58887E+18,46,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.204349,53.5248401,2.91635E+18,79,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2043707,53.5293343,8.91838E+18,72,2,3,1,4,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.204466,53.5491085,6.75471E+18,48,0,1,0,0,0.25,0.25,0.5,1,2
-2.2045224,53.5607932,3.57811E+18,30,0,0,1,0,0.25,0.25,0.5,1,2
-2.2045311,53.5625909,4.21457E+18,89,1,2,1,3,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2045441,53.5652874,-7.35841E+18,53,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2046789,53.5931509,8.28526E+18,12,1,0,0,0,0.25,0.25,0.5,1,2
-2.2046876,53.5949485,-3.61944E+18,94,0,0,0,1,0.25,0.25,0.5,1,2
-2.1728011,53.5563492,-7.55331E+18,38,0,0,1,0,0.25,0.25,0.5,1,2
-2.2028793,53.5329322,5.4867E+17,54,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2029826,53.554504,-6.8237E+18,81,0,0,0,3,0.75,2.25,1.5,3,2
-2.2029869,53.5554029,3.51244E+18,114,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2030085,53.559897,-2.38633E+18,62,0,0,2,0,0.5,1,1,2,2
-2.2012597,53.5095651,1.00218E+16,113,2,1,1,3,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2012938,53.5167557,1.13328E+18,132,2,1,0,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.201345,53.5275417,9.16793E+18,87,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2013578,53.5302382,9.0894E+17,68,0,1,0,0,0.25,0.25,0.5,1,2
-2.2014005,53.5392265,-4.24671E+18,28,0,1,0,0,0.25,0.25,0.5,1,2
-2.2014048,53.5401253,6.84458E+18,34,0,0,1,0,0.25,0.25,0.5,1,2
-2.2015288,53.5661913,8.3142E+18,38,0,1,0,0,0.25,0.25,0.5,1,2
-2.1996969,53.4978828,5.14487E+18,38,1,0,0,0,0.25,0.25,0.5,1,2
-2.199773,53.5140618,6.53126E+18,99,0,1,0,0,0.25,0.25,0.5,1,2
-2.1998493,53.5302408,7.12767E+18,89,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1998535,53.5311396,-5.91002E+18,24,0,0,0,1,0.25,0.25,0.5,1,2
-2.1998662,53.5338361,-6.16636E+18,73,1,0,0,0,0.25,0.25,0.5,1,2
-2.1998832,53.5374314,-6.83344E+18,40,1,0,0,0,0.25,0.25,0.5,1,2
-2.1998874,53.5383302,5.97219E+18,54,0,1,0,0,0.25,0.25,0.5,1,2
-2.1999213,53.5455209,7.37006E+18,30,2,0,0,0,0.5,1,1,2,2
-2.1999722,53.5563068,-9.57553E+17,38,0,0,2,0,0.5,1,1,2,2
-2.1999892,53.5599021,-6.76031E+18,29,0,0,0,1,0.25,0.25,0.5,1,2
-2.1696633,53.5266921,-2.57301E+18,75,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1699156,53.5896101,2.96237E+18,64,0,0,2,0,0.5,1,1,2,2
-2.1982692,53.5149631,4.78263E+18,59,0,0,0,1,0.25,0.25,0.5,1,2
-2.1983533,53.5329398,3.48282E+18,79,2,1,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1983996,53.5428269,2.20135E+18,55,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1984038,53.5437257,6.45807E+18,63,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1968279,53.5293469,-2.21375E+18,51,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1968697,53.5383352,-5.74566E+18,60,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1968947,53.5437282,7.86601E+18,38,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1969908,53.5644012,7.1445E+18,33,0,0,0,1,0.25,0.25,0.5,1,2
-2.1951829,53.4996879,3.53881E+18,83,0,0,1,0,0.25,0.25,0.5,1,2
-2.1953028,53.5257541,9.24524E+17,89,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.195394,53.5455283,8.78999E+18,84,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1954811,53.5644037,8.04194E+17,58,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1666287,53.5222022,-2.23397E+18,54,0,1,0,0,0.25,0.25,0.5,1,2
-2.1667419,53.5509648,-6.62949E+18,120,1,0,0,0,0.25,0.25,0.5,1,2
-2.1937985,53.5266554,-2.5155E+18,84,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.1654433,53.6048964,6.99276E+18,203,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1921516,53.4960975,8.53979E+18,30,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.192388,53.5482297,2.10138E+18,86,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1924247,53.5563192,-7.99246E+18,94,1,0,3,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.192437,53.5590157,6.70771E+18,62,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1926783,53.6120462,-2.97073E+16,37,0,0,0,1,0.25,0.25,0.5,1,2
-2.1636989,53.5446772,-1.74081E+18,62,2,0,0,0,0.5,1,1,2,2
-2.1637128,53.5482725,3.08215E+18,50,0,0,1,0,0.25,0.25,0.5,1,2
-2.1907412,53.5176719,-2.00151E+18,13,0,1,0,0,0.25,0.25,0.5,1,2
-2.1907695,53.5239637,-7.72728E+18,78,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1908423,53.5401427,-4.70044E+18,24,0,1,0,0,0.25,0.25,0.5,1,2
-2.1909152,53.5563216,-3.94123E+18,46,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1909355,53.5608157,4.35296E+18,13,0,0,1,0,0.25,0.25,0.5,1,2
-2.1909922,53.5733993,-4.35594E+18,3,1,0,0,0,0.25,0.25,0.5,1,2
